instance_name,parameter_name,parameter_value,seed,n_iterations,xi_min,xi_max,cooling_rate,segment_size,total_cost,rider_cost,drone_cost,delay_cost,self_pickup_cost,drone_served_orders,drone_mode_ratio,on_time_rate,average_delay,max_delay,average_walking_distance,drone_utilization,feasible,cpu_time,incumbent_inherited,initial_incumbent_cost
RDL-n25-03,drone_range,24,3,10000,0.1,0.4,0.997,100,435.566096,415.363504,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.241476,False,
RDL-n25-03,drone_range,30,3,10000,0.1,0.4,0.997,100,435.566096,415.363504,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.407904,False,
RDL-n25-03,drone_range,8,4,10000,0.1,0.4,0.997,100,440.733882,436.199986,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,19.275836,False,
RDL-n25-03,drone_range,12,4,10000,0.1,0.4,0.997,100,435.302511,430.768615,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.985551,False,
RDL-n25-03,drone_range,16,4,10000,0.1,0.4,0.997,100,435.302511,430.768615,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,17.721105,False,
RDL-n25-03,drone_range,20,4,10000,0.1,0.4,0.997,100,459.448755,434.712268,21.262477,0.0,3.47401,3,0.12,1.0,0.0,0.0,0.579002,0.375,True,16.724256,False,
RDL-n25-03,drone_range,24,4,10000,0.1,0.4,0.997,100,459.448755,434.712268,21.262477,0.0,3.47401,3,0.12,1.0,0.0,0.0,0.579002,0.375,True,16.389353,False,
RDL-n25-03,drone_range,30,4,10000,0.1,0.4,0.997,100,459.448755,434.712268,21.262477,0.0,3.47401,3,0.12,1.0,0.0,0.0,0.579002,0.375,True,16.434288,False,
RDL-n25-03,drone_range,8,5,10000,0.1,0.4,0.997,100,436.355975,431.822079,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,18.446498,False,
RDL-n25-03,drone_range,12,5,10000,0.1,0.4,0.997,100,436.641302,416.43871,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.711513,False,
RDL-n25-03,drone_range,16,5,10000,0.1,0.4,0.997,100,436.641302,416.43871,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.642458,False,
RDL-n25-03,drone_range,20,5,10000,0.1,0.4,0.997,100,436.531033,416.328441,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,15.994315,False,
RDL-n25-03,drone_range,24,5,10000,0.1,0.4,0.997,100,436.531033,416.328441,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,15.976465,False,
RDL-n25-03,drone_range,30,5,10000,0.1,0.4,0.997,100,436.531033,416.328441,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.076683,False,
RDL-n25-03,drone_range,8,6,10000,0.1,0.4,0.997,100,441.119039,441.119039,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.280133,False,
RDL-n25-03,drone_range,12,6,10000,0.1,0.4,0.997,100,454.229301,449.695406,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,17.127465,False,
RDL-n25-03,drone_range,16,6,10000,0.1,0.4,0.997,100,454.229301,449.695406,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,17.168622,False,
RDL-n25-03,drone_range,20,6,10000,0.1,0.4,0.997,100,439.86203,430.906924,4.571214,0.0,4.383891,2,0.08,1.0,0.0,0.0,1.095973,0.25,True,16.161441,False,
RDL-n25-03,drone_range,24,6,10000,0.1,0.4,0.997,100,439.86203,430.906924,4.571214,0.0,4.383891,2,0.08,1.0,0.0,0.0,1.095973,0.25,True,16.184186,False,
RDL-n25-03,drone_range,30,6,10000,0.1,0.4,0.997,100,439.86203,430.906924,4.571214,0.0,4.383891,2,0.08,1.0,0.0,0.0,1.095973,0.25,True,16.153888,False,
RDL-n25-03,drone_range,8,7,10000,0.1,0.4,0.997,100,436.275194,436.275194,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.384182,False,
RDL-n25-03,drone_range,12,7,10000,0.1,0.4,0.997,100,456.869247,432.132759,21.262477,0.0,3.47401,3,0.12,1.0,0.0,0.0,0.579002,0.375,True,18.06991,False,
RDL-n25-03,drone_range,16,7,10000,0.1,0.4,0.997,100,456.869247,432.132759,21.262477,0.0,3.47401,3,0.12,1.0,0.0,0.0,0.579002,0.375,True,18.522266,False,
RDL-n25-03,drone_range,20,7,10000,0.1,0.4,0.997,100,435.566096,415.363504,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.561838,False,
RDL-n25-03,drone_range,24,7,10000,0.1,0.4,0.997,100,435.566096,415.363504,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.412902,False,
RDL-n25-03,drone_range,30,7,10000,0.1,0.4,0.997,100,435.566096,415.363504,18.97687,0.0,1.225722,2,0.08,1.0,0.0,0.0,0.30643,0.25,True,16.526351,False,
RDL-n25-03,drone_range,8,8,10000,0.1,0.4,0.997,100,434.550366,430.016471,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,18.074835,False,
RDL-n25-03,drone_range,12,8,10000,0.1,0.4,0.997,100,436.690452,432.156556,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.608134,False,
RDL-n25-03,drone_range,16,8,10000,0.1,0.4,0.997,100,436.690452,432.156556,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.638451,False,
RDL-n25-03,drone_range,20,8,10000,0.1,0.4,0.997,100,447.230339,405.036234,38.123438,0.0,4.070667,4,0.16,1.0,0.0,0.0,0.508833,0.5,True,15.959186,False,
RDL-n25-03,drone_range,24,8,10000,0.1,0.4,0.997,100,447.230339,405.036234,38.123438,0.0,4.070667,4,0.16,1.0,0.0,0.0,0.508833,0.5,True,16.024827,False,
RDL-n25-03,drone_range,30,8,10000,0.1,0.4,0.997,100,447.230339,405.036234,38.123438,0.0,4.070667,4,0.16,1.0,0.0,0.0,0.508833,0.5,True,16.051679,False,
RDL-n25-03,drone_range,8,9,10000,0.1,0.4,0.997,100,445.076513,436.121407,4.571214,0.0,4.383891,2,0.08,1.0,0.0,0.0,1.095973,0.25,True,19.006631,False,
RDL-n25-03,drone_range,12,9,10000,0.1,0.4,0.997,100,436.328134,436.328134,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.594946,False,
RDL-n25-03,drone_range,16,9,10000,0.1,0.4,0.997,100,436.328134,436.328134,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.439886,False,
RDL-n25-03,drone_range,20,9,10000,0.1,0.4,0.997,100,450.272502,432.814884,16.860961,0.0,0.596657,1,0.04,1.0,0.0,0.0,0.298329,0.125,True,15.868382,False,
RDL-n25-03,drone_range,24,9,10000,0.1,0.4,0.997,100,450.272502,432.814884,16.860961,0.0,0.596657,1,0.04,1.0,0.0,0.0,0.298329,0.125,True,15.821568,False,
RDL-n25-03,drone_range,30,9,10000,0.1,0.4,0.997,100,450.272502,432.814884,16.860961,0.0,0.596657,1,0.04,1.0,0.0,0.0,0.298329,0.125,True,15.783016,False,
RDL-n25-03,drone_range,8,10,10000,0.1,0.4,0.997,100,440.365125,435.83123,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,18.205153,False,
RDL-n25-03,drone_range,12,10,10000,0.1,0.4,0.997,100,446.554684,442.020789,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,17.014904,False,
RDL-n25-03,drone_range,16,10,10000,0.1,0.4,0.997,100,446.554684,442.020789,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.944327,False,
RDL-n25-03,drone_range,20,10,10000,0.1,0.4,0.997,100,446.554684,442.020789,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.699034,False,
RDL-n25-03,drone_range,24,10,10000,0.1,0.4,0.997,100,446.554684,442.020789,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,17.468775,False,
RDL-n25-03,drone_range,30,10,10000,0.1,0.4,0.997,100,446.554684,442.020789,2.285607,0.0,2.248288,1,0.04,1.0,0.0,0.0,1.124144,0.125,True,16.88577,False,
RDL-n25-04,drone_range,8,1,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.848762,False,
RDL-n25-04,drone_range,12,1,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.999387,False,
RDL-n25-04,drone_range,16,1,10000,0.1,0.4,0.997,100,528.912209,528.912209,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.456275,False,
RDL-n25-04,drone_range,20,1,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,17.443073,False,
RDL-n25-04,drone_range,24,1,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,17.323712,False,
RDL-n25-04,drone_range,30,1,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.809979,False,
RDL-n25-04,drone_range,8,2,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.33957,False,
RDL-n25-04,drone_range,12,2,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.239585,False,
RDL-n25-04,drone_range,16,2,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.394867,False,
RDL-n25-04,drone_range,20,2,10000,0.1,0.4,0.997,100,530.597242,472.494602,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,17.116365,False,
RDL-n25-04,drone_range,24,2,10000,0.1,0.4,0.997,100,530.597242,472.494602,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,17.160414,False,
RDL-n25-04,drone_range,30,2,10000,0.1,0.4,0.997,100,530.597242,472.494602,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,16.927895,False,
RDL-n25-04,drone_range,8,3,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.488131,False,
RDL-n25-04,drone_range,12,3,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.689736,False,
RDL-n25-04,drone_range,16,3,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.030936,False,
RDL-n25-04,drone_range,20,3,10000,0.1,0.4,0.997,100,531.516348,531.516348,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.740506,False,
RDL-n25-04,drone_range,24,3,10000,0.1,0.4,0.997,100,531.516348,531.516348,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.630953,False,
RDL-n25-04,drone_range,30,3,10000,0.1,0.4,0.997,100,531.516348,531.516348,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.628556,False,
RDL-n25-04,drone_range,8,4,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.31258,False,
RDL-n25-04,drone_range,12,4,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.196408,False,
RDL-n25-04,drone_range,16,4,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.979507,False,
RDL-n25-04,drone_range,20,4,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,16.602619,False,
RDL-n25-04,drone_range,24,4,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,16.694635,False,
RDL-n25-04,drone_range,30,4,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,17.400572,False,
RDL-n25-04,drone_range,8,5,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.143494,False,
RDL-n25-04,drone_range,12,5,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.149693,False,
RDL-n25-04,drone_range,16,5,10000,0.1,0.4,0.997,100,531.345575,522.704616,6.400781,0.0,2.240179,1,0.04,1.0,0.0,0.0,1.120089,0.125,True,18.326857,False,
RDL-n25-04,drone_range,20,5,10000,0.1,0.4,0.997,100,532.464168,532.464168,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.598959,False,
RDL-n25-04,drone_range,24,5,10000,0.1,0.4,0.997,100,532.464168,532.464168,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.42915,False,
RDL-n25-04,drone_range,30,5,10000,0.1,0.4,0.997,100,532.464168,532.464168,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.335854,False,
RDL-n25-04,drone_range,8,6,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.192958,False,
RDL-n25-04,drone_range,12,6,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.240538,False,
RDL-n25-04,drone_range,16,6,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,0.96,0.006669,0.166735,0.0,0.0,True,19.324531,False,
RDL-n25-04,drone_range,20,6,10000,0.1,0.4,0.997,100,532.327104,532.327104,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.355987,False,
RDL-n25-04,drone_range,24,6,10000,0.1,0.4,0.997,100,532.327104,532.327104,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.089485,False,
RDL-n25-04,drone_range,30,6,10000,0.1,0.4,0.997,100,532.327104,532.327104,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.058179,False,
RDL-n25-04,drone_range,8,7,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.67846,False,
RDL-n25-04,drone_range,12,7,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.672215,False,
RDL-n25-04,drone_range,16,7,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.69958,False,
RDL-n25-04,drone_range,20,7,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.407216,False,
RDL-n25-04,drone_range,24,7,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.952807,False,
RDL-n25-04,drone_range,30,7,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.666155,False,
RDL-n25-04,drone_range,8,8,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.036731,False,
RDL-n25-04,drone_range,12,8,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.945523,False,
RDL-n25-04,drone_range,16,8,10000,0.1,0.4,0.997,100,529.706649,529.706649,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.528883,False,
RDL-n25-04,drone_range,20,8,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,0.0,1.120089,0.125,True,16.953043,False,
RDL-n25-04,drone_range,24,8,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,0.0,1.120089,0.125,True,16.880433,False,
RDL-n25-04,drone_range,30,8,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,0.0,1.120089,0.125,True,16.918087,False,
RDL-n25-04,drone_range,8,9,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,0.96,0.006669,0.166735,0.0,0.0,True,19.870418,False,
RDL-n25-04,drone_range,12,9,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,0.96,0.006669,0.166735,0.0,0.0,True,19.364605,False,
RDL-n25-04,drone_range,16,9,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.547957,False,
RDL-n25-04,drone_range,20,9,10000,0.1,0.4,0.997,100,530.906116,472.803476,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,17.160565,False,
RDL-n25-04,drone_range,24,9,10000,0.1,0.4,0.997,100,530.906116,472.803476,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,16.86044,False,
RDL-n25-04,drone_range,30,9,10000,0.1,0.4,0.997,100,530.906116,472.803476,55.56013,0.0,2.54251,3,0.12,1.0,0.0,0.0,0.423752,0.375,True,17.277935,False,
RDL-n25-04,drone_range,8,10,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,20.163589,False,
RDL-n25-04,drone_range,12,10,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,19.689125,False,
RDL-n25-04,drone_range,16,10,10000,0.1,0.4,0.997,100,528.912209,528.912209,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,18.523781,False,
RDL-n25-04,drone_range,20,10,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.46945,False,
RDL-n25-04,drone_range,24,10,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.332625,False,
RDL-n25-04,drone_range,30,10,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,True,16.553253,False,
RDL-n25-05,drone_range,8,1,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.663034,False,
RDL-n25-05,drone_range,12,1,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.542148,False,
RDL-n25-05,drone_range,16,1,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,18.065855,False,
RDL-n25-05,drone_range,20,1,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.622828,False,
RDL-n25-05,drone_range,24,1,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.154451,False,
RDL-n25-05,drone_range,30,1,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.292632,False,
RDL-n25-05,drone_range,8,2,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.794934,False,
RDL-n25-05,drone_range,12,2,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.858822,False,
RDL-n25-05,drone_range,16,2,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,18.019584,False,
RDL-n25-05,drone_range,20,2,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.798851,False,
RDL-n25-05,drone_range,24,2,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.286466,False,
RDL-n25-05,drone_range,30,2,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.353905,False,
RDL-n25-05,drone_range,8,3,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.111778,False,
RDL-n25-05,drone_range,12,3,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.11328,False,
RDL-n25-05,drone_range,16,3,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.9444,False,
RDL-n25-05,drone_range,20,3,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.395276,False,
RDL-n25-05,drone_range,24,3,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.24605,False,
RDL-n25-05,drone_range,30,3,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.263518,False,
RDL-n25-05,drone_range,8,4,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.933333,False,
RDL-n25-05,drone_range,12,4,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.031983,False,
RDL-n25-05,drone_range,16,4,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.722582,False,
RDL-n25-05,drone_range,20,4,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.45222,False,
RDL-n25-05,drone_range,24,4,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.556465,False,
RDL-n25-05,drone_range,30,4,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.706888,False,
RDL-n25-05,drone_range,8,5,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.748827,False,
RDL-n25-05,drone_range,12,5,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.74954,False,
RDL-n25-05,drone_range,16,5,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.488886,False,
RDL-n25-05,drone_range,20,5,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.889686,False,
RDL-n25-05,drone_range,24,5,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.603094,False,
RDL-n25-05,drone_range,30,5,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.212175,False,
RDL-n25-05,drone_range,8,6,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.271293,False,
RDL-n25-05,drone_range,12,6,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,20.403893,False,
RDL-n25-05,drone_range,16,6,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.742366,False,
RDL-n25-05,drone_range,20,6,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.299062,False,
RDL-n25-05,drone_range,24,6,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.018787,False,
RDL-n25-05,drone_range,30,6,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,16.989743,False,
RDL-n25-05,drone_range,8,7,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.645714,False,
RDL-n25-05,drone_range,12,7,10000,0.1,0.4,0.997,100,830.811745,774.378744,0.0,56.433001,0.0,0,0.0,0.92,0.225732,4.40823,0.0,0.0,True,19.433358,False,
RDL-n25-05,drone_range,16,7,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.729509,False,
RDL-n25-05,drone_range,20,7,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.1806,False,
RDL-n25-05,drone_range,24,7,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,0.0,0.511871,0.625,True,17.828066,False,
