parameter_name,lower_level,higher_level,paired_runs,mean_cost_change_high_minus_low,std_cost_change,cost_change_ci95_low,cost_change_ci95_high,mean_paired_rpd,std_paired_rpd,paired_rpd_ci95_low,paired_rpd_ci95_high,mean_drone_ratio_change,std_drone_ratio_change,drone_ratio_change_ci95_low,drone_ratio_change_ci95_high,higher_better,tie,higher_worse,wilcoxon_p,holm_p,incumbent_inheritance
drone_range,8,12,80,1.1195029124999998,5.647733517357559,-0.13733861468800268,2.376344439688002,0.28823012075668475,1.3255192924683736,-0.006749748024832747,0.5832099895382022,-0.0009999999999999996,0.038173488049606075,-0.009495093628427362,0.0074950936284273635,22,33,25,0.3479572146709806,1.0,False
drone_range,12,16,80,-17.12585244999999,39.33566682909134,-25.879576296652868,-8.372128603347111,-2.242344402953087,4.806135975517428,-3.31189757163176,-1.172791234274414,0.034499999999999996,0.0705116921806392,0.018808391567598417,0.05019160843240157,24,43,13,0.015501320068875113,0.07750660034437556,False
drone_range,16,20,80,-0.4704178124999977,6.2292376524530235,-1.8566667458578072,0.9158311208578117,-0.10402150996554212,1.4002885645700092,-0.41564046517812814,0.20759744524704393,0.017499999999999998,0.04756075395171628,0.006915872677566442,0.028084127322433552,22,35,23,0.9300490337432619,1.0,False
drone_range,20,24,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.0,1.0,False
drone_range,24,30,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.0,1.0,False
