Instance,n,Iterations,xi_min,xi_max,eta,psi,Run,Cost,RiderCost,DroneCost,DelayCost,WalkCost,Direct,Drone,Time,Feasible
RDL-n5-07,5,5000,0.1,0.4,0.997,100,4,183.14,145.14,34.9,0.0,3.11,2,3,1.36,True
RDL-n5-07,5,5000,0.1,0.4,0.997,100,5,183.14,145.14,34.9,0.0,3.11,2,3,1.38,True
RDL-n5-07,5,5000,0.1,0.4,0.997,100,6,183.14,145.14,34.9,0.0,3.11,2,3,1.33,True
RDL-n5-07,5,5000,0.1,0.4,0.997,100,7,183.14,145.14,34.9,0.0,3.11,2,3,1.36,True
RDL-n5-07,5,5000,0.1,0.4,0.997,100,8,183.14,145.14,34.9,0.0,3.11,2,3,1.31,True
RDL-n5-07,5,5000,0.1,0.4,0.997,100,9,183.14,145.14,34.9,0.0,3.11,2,3,1.35,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,0,145.98,105.69,34.57,0.0,5.72,2,3,1.27,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,1,145.98,105.69,34.57,0.0,5.72,2,3,1.28,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,2,145.98,105.69,34.57,0.0,5.72,2,3,1.26,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,3,145.98,105.69,34.57,0.0,5.72,2,3,1.28,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,4,145.98,105.69,34.57,0.0,5.72,2,3,1.24,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,5,145.98,105.69,34.57,0.0,5.72,2,3,1.29,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,6,145.98,105.69,34.57,0.0,5.72,2,3,1.48,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,7,145.98,105.69,34.57,0.0,5.72,2,3,1.32,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,8,145.98,105.69,34.57,0.0,5.72,2,3,1.26,True
RDL-n5-08,5,5000,0.1,0.4,0.997,100,9,145.98,105.69,34.57,0.0,5.72,2,3,1.22,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,0,171.29,141.82,26.5,0.0,2.97,6,2,1.59,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,1,171.29,141.82,26.5,0.0,2.97,6,2,1.56,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,2,171.29,141.82,26.5,0.0,2.97,6,2,1.6,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,3,171.29,141.82,26.5,0.0,2.97,6,2,1.61,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,4,171.29,141.82,26.5,0.0,2.97,6,2,1.55,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,5,171.29,141.82,26.5,0.0,2.97,6,2,1.58,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,6,171.29,141.82,26.5,0.0,2.97,6,2,1.61,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,7,171.29,141.82,26.5,0.0,2.97,6,2,1.56,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,8,171.29,141.82,26.5,0.0,2.97,6,2,1.57,True
RDL-n8-01,8,5000,0.1,0.4,0.997,100,9,171.29,141.82,26.5,0.0,2.97,6,2,1.55,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,0,138.74,109.72,24.9,0.0,4.12,5,3,1.77,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,1,138.74,109.72,24.9,0.0,4.12,5,3,1.7,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,2,138.74,109.72,24.9,0.0,4.12,5,3,1.8,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,3,138.74,109.72,24.9,0.0,4.12,5,3,1.76,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,4,138.74,109.72,24.9,0.0,4.12,5,3,1.63,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,5,138.74,109.72,24.9,0.0,4.12,5,3,1.63,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,6,138.74,109.72,24.9,0.0,4.12,5,3,1.64,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,7,138.74,109.72,24.9,0.0,4.12,5,3,1.59,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,8,138.74,109.72,24.9,0.0,4.12,5,3,1.59,True
RDL-n8-02,8,5000,0.1,0.4,0.997,100,9,138.74,109.72,24.9,0.0,4.12,5,3,1.59,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,0,283.35,230.69,47.09,0.0,5.57,5,3,1.61,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,1,277.64,224.97,47.09,0.0,5.57,5,3,1.57,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,2,283.35,230.69,47.09,0.0,5.57,5,3,1.6,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,3,277.64,224.97,47.09,0.0,5.57,5,3,1.57,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,4,277.64,224.97,47.09,0.0,5.57,5,3,1.63,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,5,277.64,224.97,47.09,0.0,5.57,5,3,1.64,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,6,277.64,224.97,47.09,0.0,5.57,5,3,1.67,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,7,277.64,224.97,47.09,0.0,5.57,5,3,1.71,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,8,277.64,224.97,47.09,0.0,5.57,5,3,1.57,True
RDL-n8-03,8,5000,0.1,0.4,0.997,100,9,277.64,224.97,47.09,0.0,5.57,5,3,1.56,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,0,173.43,160.88,12.28,0.0,0.27,7,1,1.44,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,1,173.43,160.88,12.28,0.0,0.27,7,1,1.42,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,2,173.43,160.88,12.28,0.0,0.27,7,1,1.44,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,3,173.43,160.88,12.28,0.0,0.27,7,1,1.45,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,4,173.43,160.88,12.28,0.0,0.27,7,1,1.46,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,5,173.43,160.88,12.28,0.0,0.27,7,1,1.46,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,6,173.43,160.88,12.28,0.0,0.27,7,1,1.49,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,7,173.43,160.88,12.28,0.0,0.27,7,1,1.49,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,8,173.43,160.88,12.28,0.0,0.27,7,1,1.5,True
RDL-n8-04,8,5000,0.1,0.4,0.997,100,9,173.43,160.88,12.28,0.0,0.27,7,1,1.45,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,0,160.93,121.84,35.53,0.0,3.56,5,3,1.59,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,1,160.93,121.84,35.53,0.0,3.56,5,3,1.63,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,2,160.93,121.84,35.53,0.0,3.56,5,3,1.7,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,3,160.93,121.84,35.53,0.0,3.56,5,3,1.69,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,4,160.93,121.84,35.53,0.0,3.56,5,3,1.59,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,5,160.93,121.84,35.53,0.0,3.56,5,3,1.6,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,6,160.93,121.84,35.53,0.0,3.56,5,3,1.62,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,7,160.93,121.84,35.53,0.0,3.56,5,3,1.63,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,8,160.93,121.84,35.53,0.0,3.56,5,3,1.62,True
RDL-n8-05,8,5000,0.1,0.4,0.997,100,9,160.93,121.84,35.53,0.0,3.56,5,3,1.61,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,0,160.57,141.14,17.29,0.0,2.13,5,3,1.64,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,1,160.57,141.14,17.29,0.0,2.13,5,3,1.6,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,2,160.57,141.14,17.29,0.0,2.13,5,3,1.59,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,3,160.57,141.14,17.29,0.0,2.13,5,3,1.61,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,4,160.57,141.14,17.29,0.0,2.13,5,3,1.6,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,5,160.57,141.14,17.29,0.0,2.13,5,3,1.63,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,6,160.57,141.14,17.29,0.0,2.13,5,3,1.61,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,7,160.57,141.14,17.29,0.0,2.13,5,3,1.62,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,8,160.57,141.14,17.29,0.0,2.13,5,3,1.6,True
RDL-n8-06,8,5000,0.1,0.4,0.997,100,9,160.57,141.14,17.29,0.0,2.13,5,3,1.6,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,0,245.8,220.46,22.7,0.0,2.64,6,2,1.64,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,1,245.8,220.46,22.7,0.0,2.64,6,2,1.65,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,2,245.8,220.46,22.7,0.0,2.64,6,2,1.59,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,3,245.8,220.46,22.7,0.0,2.64,6,2,1.62,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,4,245.8,220.46,22.7,0.0,2.64,6,2,1.61,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,5,245.8,220.46,22.7,0.0,2.64,6,2,1.6,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,6,245.8,220.46,22.7,0.0,2.64,6,2,1.6,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,7,245.8,220.46,22.7,0.0,2.64,6,2,1.59,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,8,245.8,220.46,22.7,0.0,2.64,6,2,1.66,True
RDL-n8-07,8,5000,0.1,0.4,0.997,100,9,245.8,220.46,22.7,0.0,2.64,6,2,1.6,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,0,246.7,204.63,16.92,22.7,2.45,6,2,1.5,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,1,246.7,204.63,16.92,22.7,2.45,6,2,1.48,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,2,246.7,204.63,16.92,22.7,2.45,6,2,1.46,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,3,246.7,204.63,16.92,22.7,2.45,6,2,1.47,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,4,266.93,243.36,16.92,4.21,2.45,6,2,1.51,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,5,266.93,243.36,16.92,4.21,2.45,6,2,1.65,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,6,246.7,204.63,16.92,22.7,2.45,6,2,1.5,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,7,246.7,204.63,16.92,22.7,2.45,6,2,1.49,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,8,246.7,204.63,16.92,22.7,2.45,6,2,1.49,True
RDL-n8-08,8,5000,0.1,0.4,0.997,100,9,246.7,204.63,16.92,22.7,2.45,6,2,1.48,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,0,351.27,269.17,0.0,82.1,0.0,10,0,1.86,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,1,351.27,269.17,0.0,82.1,0.0,10,0,1.84,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,2,351.27,269.17,0.0,82.1,0.0,10,0,1.82,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,3,351.27,269.17,0.0,82.1,0.0,10,0,1.79,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,4,351.27,269.17,0.0,82.1,0.0,10,0,1.76,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,5,351.27,269.17,0.0,82.1,0.0,10,0,1.79,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,6,351.27,269.17,0.0,82.1,0.0,10,0,1.87,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,7,351.27,269.17,0.0,82.1,0.0,10,0,1.81,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,8,351.27,269.17,0.0,82.1,0.0,10,0,1.79,True
RDL-n10-01,10,5000,0.1,0.4,0.997,100,9,351.27,269.17,0.0,82.1,0.0,10,0,1.82,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,0,402.99,279.71,41.65,75.37,6.27,7,3,1.93,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,1,402.99,279.71,41.65,75.37,6.27,7,3,1.99,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,2,402.99,279.71,41.65,75.37,6.27,7,3,1.98,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,3,402.99,279.71,41.65,75.37,6.27,7,3,2.0,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,4,402.99,279.71,41.65,75.37,6.27,7,3,1.93,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,5,402.99,279.71,41.65,75.37,6.27,7,3,1.92,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,6,402.99,279.71,41.65,75.37,6.27,7,3,1.94,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,7,402.99,279.71,41.65,75.37,6.27,7,3,1.98,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,8,402.99,279.71,41.65,75.37,6.27,7,3,1.93,True
RDL-n10-02,10,5000,0.1,0.4,0.997,100,9,402.99,279.71,41.65,75.37,6.27,7,3,1.98,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,0,150.07,124.11,23.41,0.0,2.55,7,3,2.05,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,1,150.07,124.11,23.41,0.0,2.55,7,3,1.99,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,2,150.07,124.11,23.41,0.0,2.55,7,3,2.08,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,3,150.07,124.11,23.41,0.0,2.55,7,3,2.18,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,4,150.07,124.11,23.41,0.0,2.55,7,3,2.1,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,5,150.07,124.11,23.41,0.0,2.55,7,3,2.1,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,6,150.07,124.11,23.41,0.0,2.55,7,3,2.07,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,7,150.07,124.11,23.41,0.0,2.55,7,3,2.09,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,8,150.07,124.11,23.41,0.0,2.55,7,3,2.02,True
RDL-n10-03,10,5000,0.1,0.4,0.997,100,9,150.07,124.11,23.41,0.0,2.55,7,3,2.03,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,0,216.34,191.49,22.23,0.0,2.62,7,3,1.86,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,1,216.34,191.49,22.23,0.0,2.62,7,3,1.9,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,2,216.34,191.49,22.23,0.0,2.62,7,3,1.93,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,3,216.34,191.49,22.23,0.0,2.62,7,3,1.9,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,4,216.34,191.49,22.23,0.0,2.62,7,3,1.98,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,5,216.34,191.49,22.23,0.0,2.62,7,3,1.93,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,6,216.34,191.49,22.23,0.0,2.62,7,3,1.89,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,7,216.34,191.49,22.23,0.0,2.62,7,3,1.92,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,8,216.34,191.49,22.23,0.0,2.62,7,3,1.97,True
RDL-n10-04,10,5000,0.1,0.4,0.997,100,9,216.34,191.49,22.23,0.0,2.62,7,3,1.92,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,0,285.66,266.56,18.24,0.0,0.86,9,1,1.84,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,1,285.66,266.56,18.24,0.0,0.86,9,1,1.85,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,2,285.66,266.56,18.24,0.0,0.86,9,1,1.92,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,3,285.66,266.56,18.24,0.0,0.86,9,1,1.88,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,4,285.66,266.56,18.24,0.0,0.86,9,1,1.84,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,5,285.66,266.56,18.24,0.0,0.86,9,1,1.83,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,6,285.66,266.56,18.24,0.0,0.86,9,1,1.86,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,7,285.66,266.56,18.24,0.0,0.86,9,1,1.88,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,8,285.66,266.56,18.24,0.0,0.86,9,1,1.92,True
RDL-n10-05,10,5000,0.1,0.4,0.997,100,9,285.66,266.56,18.24,0.0,0.86,9,1,2.0,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,0,266.76,247.93,18.5,0.0,0.33,9,1,1.89,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,1,266.76,247.93,18.5,0.0,0.33,9,1,1.84,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,2,266.76,247.93,18.5,0.0,0.33,9,1,1.81,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,3,266.76,247.93,18.5,0.0,0.33,9,1,1.81,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,4,266.76,247.93,18.5,0.0,0.33,9,1,1.82,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,5,266.76,247.93,18.5,0.0,0.33,9,1,1.81,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,6,266.76,247.93,18.5,0.0,0.33,9,1,1.84,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,7,266.76,247.93,18.5,0.0,0.33,9,1,1.81,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,8,266.76,247.93,18.5,0.0,0.33,9,1,1.81,True
RDL-n10-06,10,5000,0.1,0.4,0.997,100,9,266.76,247.93,18.5,0.0,0.33,9,1,1.8,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,0,235.54,188.71,42.52,0.0,4.31,7,3,1.99,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,1,235.54,188.71,42.52,0.0,4.31,7,3,1.96,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,2,235.54,188.71,42.52,0.0,4.31,7,3,1.97,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,3,235.54,188.71,42.52,0.0,4.31,7,3,2.03,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,4,235.54,188.71,42.52,0.0,4.31,7,3,2.03,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,5,235.54,188.71,42.52,0.0,4.31,7,3,2.02,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,6,235.54,188.71,42.52,0.0,4.31,7,3,2.03,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,7,235.54,188.71,42.52,0.0,4.31,7,3,2.03,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,8,235.54,188.71,42.52,0.0,4.31,7,3,2.04,True
RDL-n10-07,10,5000,0.1,0.4,0.997,100,9,235.54,188.71,42.52,0.0,4.31,7,3,2.04,True
